,x,V
175,"[0.7489820206302154, 0.9155818209565624]",1.6645638415867778
176,"[0.27825843391575156, 0.5115537039497629]",0.7898121378655144
177,"[0.16639888106961465, 0.4207077730189175]",0.5871066540885321
178,"[0.8558124161998382, 0.8697321353758519]",1.7255445515756902
179,"[0.43247676098348664, 0.5031746864421144]",0.935651447425601
180,"[0.4423219980599937, 0.030837567249850206]",0.47315956530984393
181,"[0.4045310163640832, 0.17952558197480584]",0.584056598338889
182,"[0.7779552658839565, 0.4127450774154171]",1.1907003432993735
183,"[0.6626255525130808, 0.17277302637301428]",0.835398578886095
184,"[0.8356168605294191, 0.46325989772624143]",1.2988767582556604
185,"[0.8100868423020704, 0.9281527229393413]",1.7382395652414115
186,"[0.4010362244691962, 0.23325332231282225]",0.6342895467820184
187,"[0.7286776685637669, 0.7611073898094051]",1.489785058373172
188,"[0.4000933138478322, 0.6030372143829724]",1.0031305282308045
189,"[0.2571180941404565, 0.07607261885318883]",0.33319071299364533
190,"[0.42857362387350184, 0.5716828043134266]",1.0002564281869284
191,"[0.48012874814695283, 0.4926876595678198]",0.9728164077147726
192,"[0.5979581241776692, 0.1613048715457739]",0.7592629957234431
193,"[0.4071275381279943, 0.08047555845941312]",0.4876030965874074
194,"[0.6016383343889488, 0.885536846128353]",1.4871751805173017
195,"[0.9272727159175889, 0.6961213931680214]",1.62339410908561
196,"[0.2576354576785088, 0.700159452251031]",0.9577949099295399
197,"[0.3603718958503568, 0.7875248016528669]",1.1478966975032237
198,"[0.9419298656068051, 0.7388082889479219]",1.680738154554727
199,"[0.7835536591985173, 0.6254672298136146]",1.4090208890121318
200,"[0.6402233987855334, 0.38265318069618603]",1.0228765794817194
201,"[0.2947487134372573, 0.02658148010764627]",0.32133019354490355
202,"[0.8629654461044153, 0.23353707100807264]",1.096502517112488
203,"[0.4750386887814465, 0.9349361323419703]",1.4099748211234169
204,"[0.7306111863720556, 0.45470834085772605]",1.1853195272297816
205,"[0.6900209726715119, 0.031614665813795684]",0.7216356384853075
206,"[0.4804501807710535, 0.25127379320030174]",0.7317239739713552
207,"[0.6680369522312546, 0.8183141564805482]",1.4863511087118026
208,"[0.13076603183473334, 0.47997428032540224]",0.6107403121601356
209,"[0.5029254525722605, 0.5194875690756479]",1.0224130216479084
210,"[0.6182549256534384, 0.8272039462840629]",1.4454588719375012
211,"[0.025126797680393165, 0.875215809505552]",0.9003426071859452
212,"[0.775969332087831, 0.772842040501837]",1.5488113725896682
213,"[0.9823758267744251, 0.02818319057796903]",1.0105590173523942
214,"[0.9373133496295032, 0.5736568797420453]",1.5109702293715483
215,"[0.45352162245827776, 0.983400563736717]",1.4369221861949948
216,"[0.8936283093192035, 0.5339816186539517]",1.4276099279731551
217,"[0.295139617529098, 0.34317471748842987]",0.6383143350175279
218,"[0.6191543955202721, 0.4111739338117356]",1.0303283293320078
219,"[0.6303577329057588, 0.7800195023878057]",1.4103772352935646
220,"[0.66976997358641, 0.6893038576896323]",1.3590738312760422
221,"[0.1213505304832746, 0.19246340219494373]",0.31381393267821833
222,"[0.025643552342543896, 0.9558529437143808]",0.9814964960569247
223,"[0.4929425793234633, 0.5222114310848051]",1.0151540104082684
224,"[0.16113863523849214, 0.39889911029703773]",0.5600377455355299
225,"[0.7288040165896683, 0.2576576086347656]",0.9864616252244339
226,"[0.6729522349212251, 0.269017768346684]",0.9419700032679091
227,"[0.45688809825495735, 0.6348485693600042]",1.0917366676149616
228,"[0.13349182002927673, 0.2093229834445205]",0.3428148034737972
229,"[0.9495018910167214, 0.504843710342406]",1.4543456013591274
230,"[0.27386902636082633, 0.9919011937309508]",1.265770220091777
231,"[0.8437516596363211, 0.903709885795471]",1.747461545431792
232,"[0.1565488447338117, 0.8635393266929627]",1.0200881714267744
233,"[0.13255366654508516, 0.760997453640789]",0.8935511201858741
234,"[0.44213595755629975, 0.0026160260822127857]",0.44475198363851254
235,"[0.17792221616937343, 0.14798700746691884]",0.32590922363629227
236,"[0.6668507664058115, 0.12497244358437065]",0.7918232099901822
237,"[0.5209762443840458, 0.7067100920944208]",1.2276863364784667
238,"[0.2160428452151294, 0.30518640193224655]",0.521229247147376
239,"[0.2414649211434402, 0.28402859595774876]",0.525493517101189
240,"[0.1483700161822551, 0.7390224543670789]",0.887392470549334
241,"[0.1144453551896325, 0.45834900137968404]",0.5727943565693165
242,"[0.18288480428038312, 0.9858352189460997]",1.168720023226483
243,"[0.02553731400332715, 0.405021113389033]",0.43055842739236017
244,"[0.5353093954691317, 0.4763361925606945]",1.0116455880298263
245,"[0.9281392590261207, 0.6195691301042482]",1.547708389130369
246,"[0.8878182241829525, 0.054697788332239594]",0.9425160125151921
247,"[0.5809032302776521, 0.6631087258987156]",1.2440119561763678
248,"[0.4523403124971641, 0.8066072035697662]",1.2589475160669303
249,"[0.16520157544322944, 0.4616524073227446]",0.626853982765974
250,"[0.8155756980136709, 0.8696294974852405]",1.6852051954989116
251,"[0.19370427502143917, 0.515483313837734]",0.7091875888591732
252,"[0.3266005272310206, 0.4282560892276336]",0.7548566164586542
253,"[0.9293099405584876, 0.3264387087020387]",1.2557486492605263
254,"[0.5717505415610387, 0.14104607791702484]",0.7127966194780635
255,"[0.4611065293289187, 0.3091885412916242]",0.7702950706205429
256,"[0.8280920835399557, 0.6910283546133731]",1.5191204381533288
257,"[0.8517102526771216, 0.19723320492333285]",1.0489434576004544
258,"[0.9973088258842694, 0.2331180762367968]",1.2304269021210663
259,"[0.7424200038346613, 0.09812474588842535]",0.8405447497230867
260,"[0.05880075755725489, 0.6937983885856255]",0.7525991461428804
261,"[0.1679189340015963, 0.9167623729066039]",1.0846813069082002
262,"[0.41878211970592316, 0.8317981259204709]",1.2505802456263941
263,"[0.7444786562079156, 0.25549929148374395]",0.9999779476916596
264,"[0.9975452163212745, 0.7555206390698542]",1.7530658553911287
265,"[0.8215032765013444, 0.4963678225065099]",1.3178710990078542
266,"[0.40827279248392956, 0.16715269006812528]",0.5754254825520548
267,"[0.499934612756025, 0.17017711480330922]",0.6701117275593342
268,"[0.36762528812467343, 0.3667333213240531]",0.7343586094487266
269,"[0.5735201363414505, 0.5029046307605819]",1.0764247671020324
270,"[0.056853935038060244, 0.22045777774704645]",0.2773117127851067
271,"[0.6412507938787542, 0.8418034372541424]",1.4830542311328965
272,"[0.5524299421179805, 0.3091942599448676]",0.8616242020628481
273,"[0.852569869132746, 0.012454709411516274]",0.8650245785442623
274,"[0.5273003328019051, 0.08432889033733526]",0.6116292231392404
275,"[0.4353536780362761, 0.38577683874846347]",0.8211305167847396
276,"[0.8052962308058902, 0.6423150619682579]",1.4476112927741482
277,"[0.16941115867814094, 0.7515184740364548]",0.9209296327145957
278,"[0.20300318625881042, 0.3568656568933509]",0.5598688431521613
279,"[0.4919364707578122, 0.833460505068475]",1.3253969758262873
280,"[0.16220327527399925, 0.7186031582491396]",0.8808064335231388
281,"[0.24368041258983963, 0.7672131524440234]",1.010893565033863
282,"[0.6350284099436981, 0.9723049702562613]",1.6073333801999594
283,"[0.5436390530660723, 0.12610615361715216]",0.6697452066832245
284,"[0.7622517660004637, 0.25046858876118616]",1.01272035476165
285,"[0.4773856329216747, 0.5501349985563833]",1.0275206314780578
286,"[0.4281627382565739, 0.4835738936058437]",0.9117366318624176
287,"[0.18096657310916076, 0.6110842211495523]",0.792050794258713
288,"[0.811033256373895, 0.5639174979258963]",1.3749507542997912
289,"[0.5060264807983483, 0.33595571806308666]",0.841982198861435
290,"[0.8601878299997487, 0.44625439918588505]",1.3064422291856337
291,"[0.44619034465425134, 0.06794269631708694]",0.5141330409713383
292,"[0.7308126307937394, 0.8374263966240689]",1.5682390274178082
293,"[0.15334453408493565, 0.3529840650658783]",0.506328599150814
294,"[0.957361026413497, 0.05806644518438264]",1.0154274715978797
295,"[0.3683907329559094, 0.8986935027921042]",1.2670842357480137
296,"[0.4548095191661119, 0.07535859811637013]",0.530168117282482
297,"[0.0984245807007269, 0.18857881942084087]",0.2870034001215678
298,"[0.991876388695392, 0.04462020872769579]",1.0364965974230878
299,"[0.32589062831940163, 0.9596685552252148]",1.2855591835446165
300,"[0.2374755149762341, 0.1578225325904944]",0.3952980475667285
301,"[0.68010654180098, 0.5824541400615769]",1.2625606818625568
302,"[0.020504206132614278, 0.07324151692189174]",0.09374572305450601
303,"[0.7086152841116414, 0.3998716557335268]",1.1084869398451682
304,"[0.12689120896228134, 0.23176367405619758]",0.3586548830184789
305,"[0.36059676208689584, 0.12909263313303676]",0.4896893952199326
306,"[0.5698137060242903, 0.6578859005299597]",1.2276996065542498
307,"[0.4718523071651959, 0.7432229048008622]",1.2150752119660582
308,"[0.0018921896512517078, 0.3821997046654261]",0.3840918943166778
309,"[0.726303458683757, 0.7648376816854278]",1.4911411403691848
310,"[0.0034942229086726284, 0.7293094972949133]",0.732803720203586
311,"[0.8316026139712521, 0.9571004020392371]",1.7887030160104893
312,"[0.16415915363371947, 0.1120232717489017]",0.27618242538262117
313,"[0.04323874237948366, 0.051935856100361444]",0.09517459847984511
314,"[0.5473203816606559, 0.02163497278087545]",0.5689553544415313
315,"[0.28173580719096325, 0.811308702524114]",1.0930445097150772
316,"[0.03210255779944704, 0.905919137928773]",0.93802169572822
317,"[0.11160661060798882, 0.4312579711370952]",0.542864581745084
318,"[0.4658401499233722, 0.30081355608917903]",0.7666537060125512
319,"[0.13210008293096154, 0.3256699131038048]",0.4577699960347663
320,"[0.15948967698123429, 0.05299925861987553]",0.21248893560110982
321,"[0.40910878283903507, 0.4236894160724667]",0.8327981989115018
322,"[0.6138128467776012, 0.32923255168104726]",0.9430453984586484
323,"[0.4191909329497876, 0.7735111461896288]",1.1927020791394165
324,"[0.7107271289709767, 0.621898976169788]",1.3326261051407646
325,"[0.43524381845499915, 0.7168308935808095]",1.1520747120358088
326,"[0.5873467836948506, 0.06372457974236323]",0.6510713634372138
327,"[0.8814693554118269, 0.4750146998733972]",1.356484055285224
328,"[0.36272763539175645, 0.2170907217358684]",0.5798183571276249
329,"[0.13368999453235375, 0.7011386669072217]",0.8348286614395755
330,"[0.18125774890180157, 0.6210590182691131]",0.8023167671709147
331,"[0.8359879260243714, 0.8607826798497171]",1.6967706058740886
332,"[0.39928790367261735, 0.8460420515956693]",1.2453299552682866
333,"[0.5922685271546754, 0.9308195306719256]",1.5230880578266008
334,"[0.49300488847872825, 0.5127862962020813]",1.0057911846808096
335,"[0.15314824657835469, 0.17791724008018395]",0.33106548665853863
336,"[0.686136573191621, 0.25042436316916394]",0.936560936360785
337,"[0.9682193124491612, 0.38585636507093635]",1.3540756775200975
338,"[0.5061179836798732, 0.6790566566172622]",1.1851746402971353
339,"[0.016340558076628042, 0.8753466170098866]",0.8916871750865146
340,"[0.7583585230156111, 0.8305908230513707]",1.5889493460669817
341,"[0.7043205209027256, 0.3892831316951758]",1.0936036525979014
342,"[0.18161985819447757, 0.40853038435257405]",0.5901502425470516
343,"[0.20827465074306095, 0.8634634351997628]",1.0717380859428238
344,"[0.9996789925775085, 0.579343551196796]",1.5790225437743044
345,"[0.4117378214498003, 0.050698626241438505]",0.4624364476912388
346,"[0.5221914836676391, 0.2716915317696358]",0.7938830154372749
347,"[0.8311794323864422, 0.05742491412064932]",0.8886043465070915
348,"[0.13459186894649766, 0.37870471662183736]",0.513296585568335
349,"[0.48096379461943317, 0.8194249224487902]",1.3003887170682233
350,"[0.3828267869584622, 0.6601307666265023]",1.0429575535849644
351,"[0.2613816155813963, 0.9897697732403098]",1.251151388821706
352,"[0.7880340839354851, 0.7158943647968994]",1.5039284487323845
353,"[0.5588498752464809, 0.6060116826344335]",1.1648615578809145
354,"[0.44017529269290323, 0.5844037731195812]",1.0245790658124845
355,"[0.4810263733785095, 0.4172567070724591]",0.8982830804509686
356,"[0.15864214309575275, 0.7374661640575663]",0.896108307153319
357,"[0.4059431529584784, 0.4598942854964764]",0.8658374384549548
358,"[0.9420736116661168, 0.8372573362943241]",1.779330947960441
359,"[0.27832633788387795, 0.5885996960026811]",0.8669260338865591
360,"[0.9656400157201058, 0.01931885890617746]",0.9849588746262833
361,"[0.0307008128549755, 0.6293068806889378]",0.6600076935439133
362,"[0.8786700843002597, 0.004196004560484856]",0.8828660888607446
363,"[0.6587783061568279, 0.18350129063468335]",0.8422795967915112
364,"[0.005319800088158022, 0.7875950161091101]",0.7929148161972681
365,"[0.9365589783393932, 0.44714189833057105]",1.3837008766699643
366,"[0.4121235419078286, 0.31388580506332875]",0.7260093469711574
367,"[0.911367924150789, 0.139540408256128]",1.050908332406917
368,"[0.3572659080515673, 0.9231823802169298]",1.280448288268497
369,"[0.6343845616669516, 0.6766810596334347]",1.3110656213003864
370,"[0.4139225954798591, 0.6360754999812188]",1.049998095461078
371,"[0.3632086497430792, 0.03562748761801915]",0.39883613736109835
372,"[0.4688248569959388, 0.12125127966393645]",0.5900761366598752
373,"[0.07210128562214257, 0.7911819634771358]",0.8632832490992783
374,"[0.7086571849588442, 0.7950515873255255]",1.5037087722843698
375,"[0.015929044961867977, 0.45029937080662275]",0.4662284157684907
376,"[0.9191494944403251, 0.09876411076496272]",1.0179136052052877
377,"[0.5698782139942078, 0.759251802868123]",1.3291300168623308
378,"[0.41951879836545736, 0.279649421835761]",0.6991682202012184
379,"[0.1773993612984821, 0.9117807451914842]",1.0891801064899664
380,"[0.5276396220593514, 0.7426582026379708]",1.2702978246973222
381,"[0.797911194253467, 0.0933346215599059]",0.8912458158133729
382,"[0.06701255900382519, 0.00435796251513787]",0.07137052151896306
383,"[0.5900106426933674, 0.9466513115367093]",1.5366619542300768
384,"[0.6586502690093056, 0.8218523564009994]",1.4805026254103049
385,"[0.4715457453612144, 0.3075242593951514]",0.7790700047563658
386,"[0.6813451249317003, 0.13090888551523072]",0.812254010446931
387,"[0.6770960648775979, 0.20366067807729793]",0.8807567429548958
388,"[0.6239341307916841, 0.6510488633459005]",1.2749829941375848
389,"[0.7385666811848632, 0.6428125537029357]",1.381379234887799
390,"[0.6496651767343149, 0.6418506055469596]",1.2915157822812744
391,"[0.99046850174216, 0.5298024077239106]",1.5202709094660705
392,"[0.9946907624450704, 0.5043890889742827]",1.499079851419353
393,"[0.21967430791000175, 0.8311235415659843]",1.0507978494759862
394,"[0.29340729666220255, 0.8396531551291727]",1.1330604517913754
395,"[0.14113040520408537, 0.9896164636407087]",1.1307468688447941
396,"[0.4509521018247996, 0.8617806590429388]",1.3127327608677384
397,"[0.5346995479863065, 0.7679479496610463]",1.3026474976473528
398,"[0.7949434192744727, 0.9893756212457823]",1.784319040520255
399,"[0.17954980638107476, 0.06307301582282676]",0.24262282220390152
400,"[0.48655717871397186, 0.67460437713818]",1.1611615558521517
401,"[0.7087699119331317, 0.6067110924984127]",1.3154810044315444
402,"[0.46358746368904813, 0.08591206363382853]",0.5494995273228767
403,"[0.40236374854236834, 0.19064990256904724]",0.5930136511114156
404,"[0.3671141266489364, 0.5881214464370886]",0.955235573086025
405,"[0.29829288630536455, 0.44704620934794903]",0.7453390956533136
406,"[0.4165535476146328, 0.7774017082971668]",1.1939552559117996
407,"[0.2525389976432326, 0.8534329963189985]",1.105971993962231
408,"[0.6073303133827065, 0.7235950311369349]",1.3309253445196414
409,"[0.3143544492574788, 0.777767430731513]",1.0921218799889918
410,"[0.7206230984048495, 0.6258167698613533]",1.3464398682662027
411,"[0.8576659965953778, 0.17897698265712858]",1.0366429792525063
412,"[0.2951339550660884, 0.2806418273287178]",0.5757757823948062
413,"[0.14613167957233142, 0.4091842696633582]",0.5553159492356896
414,"[0.7846210315036969, 0.20535623671190562]",0.9899772682156025
415,"[0.6657579942257071, 0.3542906613886949]",1.020048655614402
416,"[0.059382974723853454, 0.3281517506138085]",0.387534725337662
417,"[0.006347563057411243, 0.8786535838507445]",0.8850011469081558
418,"[0.8168675238899235, 0.7527356663574265]",1.56960319024735
419,"[0.8452066889672083, 0.7717242295649263]",1.6169309185321346
420,"[0.3613943881302728, 0.5649313114696385]",0.9263256995999113
421,"[0.48416214743605546, 0.3791271896224191]",0.8632893370584745
422,"[0.8312170209091306, 0.172429762165207]",1.0036467830743376
423,"[0.47653361718691933, 0.010029741523639779]",0.4865633587105591
424,"[0.27868082166373054, 0.821055318866075]",1.0997361405298056
425,"[0.15123535701067714, 0.3202360131631061]",0.47147137017378327
426,"[0.6573269963410361, 0.7980499418975496]",1.4553769382385857
427,"[0.7553956815892591, 0.10637873505157469]",0.8617744166408338
