,x,V
47,"[0.3959109643708062, 0.6248265216232288]",0.24737567074030892
48,"[0.6691416319822052, 0.09416965750307571]",0.0630128383048134
49,"[0.1773366505719498, 0.6118693319302613]",0.10850685791220911
50,"[0.727135744766612, 0.2707939505125202]",0.19690396088421444
51,"[0.16091917459241922, 0.19795341511574627]",0.03185450016817641
52,"[0.16392444536961226, 0.45061248660537534]",0.07386640194340799
53,"[0.3695585508596734, 0.5771462945257931]",0.21328934823898235
54,"[0.7336491281271992, 0.38403848605080615]",0.2817495004584635
55,"[0.3701028652822721, 0.6412757672573606]",0.23733799889803658
56,"[0.5906018395755402, 0.7037871984021067]",0.41565801404599995
57,"[0.39807525360733365, 0.8428808824805153]",0.3355300210542043
58,"[0.3272644434902908, 0.17791220055397639]",0.05822433730443009
59,"[0.7394993640862716, 0.03757171820578742]",0.02778426172080839
60,"[0.9560461964048095, 0.27429063071563775]",0.2622345142051617
61,"[0.9796014550104452, 0.10426247234204611]",0.10213566960925466
62,"[0.529121074830675, 0.603750325964054]",0.31945702140347065
63,"[0.9462205161815601, 0.504792928990339]",0.4776454258340402
64,"[0.04182991743853015, 0.8100237642317767]",0.03388322718106263
65,"[0.20715374787943674, 0.8109519503354524]",0.16799173586212782
66,"[0.24640260292873495, 0.4626550761740429]",0.1139994150274763
67,"[0.26340844420986087, 0.38880896990032143]",0.1024155658562823
68,"[0.07064079113721555, 0.5370038983803515]",0.03793438022535693
69,"[0.31551971976173676, 0.15185435476245002]",0.04791304345924759
70,"[0.6910440471089724, 0.06402523236365332]",0.044244255689671344
71,"[0.6986576706445756, 0.9223287286626547]",0.6443920411360231
72,"[0.5889065777104082, 0.26509872943022184]",0.15611838550412943
73,"[0.027888579852280992, 0.8715288812135437]",0.02430570279729303
74,"[0.8493135648030798, 0.149788351964954]",0.12721727917333348
75,"[0.7088282462531936, 0.577551595111344]",0.40938488428350855
76,"[0.9236960700302517, 0.6946439201222699]",0.6416398590873488
77,"[0.37637618084785385, 0.12438018210845092]",0.04681373791513932
78,"[0.5644339859015309, 0.6821705372497797]",0.38504023540448196
79,"[0.8130208786334866, 0.038657033964066834]",0.03142897571883015
80,"[0.5029627416603031, 0.7687587544974916]",0.38665701083741827
81,"[0.6151995610385792, 0.5203813780485584]",0.3201383953481241
82,"[0.457378403682299, 0.07280210563883105]",0.033298110861798645
83,"[0.3814618763935248, 0.04524802878640821]",0.0172603979639715
84,"[0.19983308569087588, 0.7204312706014835]",0.14396600383249283
85,"[0.5013759247975709, 0.36274182439704994]",0.18187001766982897
86,"[0.886566822472589, 0.01779556618660283]",0.01577695856815712
87,"[0.5905441506331599, 0.7687491473857668]",0.45398031229289354
88,"[0.19782981038720393, 0.08300023142008828]",0.01641992004393011
89,"[0.02631865299606606, 0.7960744734117438]",0.020951607824749703
90,"[0.9907981471777666, 0.33145093305331386]",0.32840097034956534
91,"[0.9225246637004377, 0.312957991940199]",0.2887114662669964
92,"[0.8354165985404082, 0.33195688745870744]",0.2773222937828144
93,"[0.48452186379277284, 0.8922794683795993]",0.43232891104330795
94,"[0.2634549269692783, 0.7805405724493517]",0.20563725951120262
95,"[0.8018182445143838, 0.7841220225989199]",0.628723343645334
96,"[0.14403412856820053, 0.30848427167844716]",0.04443226324820116
97,"[0.03871761414905717, 0.20655811297798998]",0.007997437317639173
98,"[0.14936215287305277, 0.7789399600666449]",0.11634414939440384
99,"[0.16998988891876343, 0.08964316589009436]",0.015238431811983423
100,"[0.5657786817056037, 0.4984019344750976]",0.2819851894468434
101,"[0.6469623841124881, 0.35805753891078085]",0.23164975902316876
102,"[0.035772888038821726, 0.391254399718748]",0.013996299835835174
103,"[0.7657759537016274, 0.1789321190919979]",0.1370219141455279
104,"[0.3022786589672588, 0.39438486363937164]",0.11921412769789448
105,"[0.5730441919193956, 0.02537392527557969]",0.01454038050536769
106,"[0.20390606348845586, 0.10510630143599786]",0.02143181217364536
107,"[0.36416036311421307, 0.8793852124992427]",0.32023723830099365
108,"[0.13261574395299935, 0.015011613981603666]",0.001990776356105617
109,"[0.14741060447638699, 0.6296392925182727]",0.09281550871220322
110,"[0.8175501527219379, 0.14945412090507437]",0.12218623937086652
111,"[0.7565703148680006, 0.5579193928384125]",0.4221052507107215
112,"[0.08912951710064865, 0.9273817650997982]",0.0826570888912922
113,"[0.7330697186832441, 0.2247462546898188]",0.1647546737005782
114,"[0.48691381082574847, 0.6020247939053456]",0.29313418661203766
115,"[0.7494296499783664, 0.3592950383426028]",0.2692663548240605
116,"[0.7423950495687616, 0.05131706245375389]",0.038097533124077855
117,"[0.0318140710323801, 0.18671413851054086]",0.005940136865324003
118,"[0.9932574676023628, 0.5443114052922685]",0.5406413680076819
119,"[0.956422880911909, 0.025100920464881216]",0.024007094664562384
120,"[0.9280561314030071, 0.7980366714593512]",0.7406228260322981
121,"[0.17125628093298828, 0.008680344884194224]",0.0014865635820827936
122,"[0.2293960909949515, 0.6803052011823005]",0.1560593538347538
123,"[0.21661941383585004, 0.7084706874938773]",0.1534685050448054
124,"[0.7660251750335394, 0.30385971086716956]",0.23276418820266423
125,"[0.8880188583177516, 0.7050119483353421]",0.6260639054611242
126,"[0.9256901413349008, 0.44108646147766284]",0.40830938886616897
127,"[0.5848062155434897, 0.842360554776905]",0.4926176881621962
128,"[0.6067052568742032, 0.9912946094839522]",0.6014236506849742
129,"[0.34965502882693267, 0.6051975104992671]",0.21161035297960912
130,"[0.4446960580106365, 0.7374181789499198]",0.32792695728441146
131,"[0.5530974718082506, 0.4744641116116477]",0.26242490059615
132,"[0.10731254382898148, 0.7215227695632754]",0.07742844383236709
133,"[0.3163950244474928, 0.9380164911325094]",0.29678375064402174
134,"[0.6033484719762562, 0.3434803387465799]",0.20723833753663584
135,"[0.1258848059043678, 0.06024614868779676]",0.0075840747340489775
136,"[0.19612740887219748, 0.3571952659654962]",0.0700557819752282
137,"[0.7236043851659246, 0.057687290021024684]",0.04174277602755194
138,"[0.3446836060815227, 0.6290044125588415]",0.21680750916197133
139,"[0.5305681696963942, 0.43782176172453924]",0.2322942907714396
140,"[0.24871658574670608, 0.6155370656571738]",0.1530942773707983
141,"[0.5179502867462095, 0.45052358489202493]",0.23334881998075455
142,"[0.7266235359987031, 0.4020795243392462]",0.2921604457280597
143,"[0.7195079068006541, 0.9229558759893602]",0.6640740504024687
144,"[0.1547479973539212, 0.21135264616667393]",0.0327063987297447
145,"[0.8988205326934908, 0.33448520752023425]",0.30064217240142976
146,"[0.9981667115939382, 0.9440065894163249]",0.942275953080702
147,"[0.6362808898591009, 0.5023835653538236]",0.31965706201391864
148,"[0.9693537575576845, 0.10347910802504234]",0.10030786219279234
149,"[0.8997887412946401, 0.7521878147950248]",0.6768101270915813
150,"[0.1962251013156584, 0.7924539227332295]",0.1554993512763189
151,"[0.3020537259184053, 0.6620521073032793]",0.1999753057630874
152,"[0.8562697047819022, 0.10332676745849712]",0.08847558066775559
153,"[0.3421276073933761, 0.8421947513878371]",0.2881380752515799
154,"[0.2811341737283328, 0.19717044030856812]",0.055431348819800864
155,"[0.48942072936249525, 0.31468017564497563]",0.1540110010800821
156,"[0.1516161916225195, 0.5953826525633041]",0.09026965033976186
157,"[0.7566245081185277, 0.5247655084238965]",0.39705044468879974
158,"[0.589495936667678, 0.8052901708862891]",0.47471528357588744
159,"[0.1967035261220086, 0.08139928565717791]",0.016011526512579533
160,"[0.8329543004616483, 0.9568179057153521]",0.7969855893243104
161,"[0.3243492541735744, 0.18573264250220844]",0.060242244071278435
162,"[0.7192091823387156, 0.73527981665858]",0.528819995729178
163,"[0.4437536970314797, 0.8587698276658516]",0.3810822859258084
164,"[0.3615281854552628, 0.05735001947555918]",0.02073364847682289
165,"[0.9905883423758842, 0.941863238179132]",0.932998743852649
166,"[0.8151277286947766, 0.4041278083612758]",0.3294157825319247
167,"[0.5884112914133505, 0.5886312075820758]",0.34635724901956916
168,"[0.3161139342263839, 0.5853771140709545]",0.18504586253505614
169,"[0.2959194631930103, 0.3851982807681199]",0.11398766846777252
170,"[0.2902832020043399, 0.9600246928800941]",0.2786790418524667
171,"[0.33142414176254054, 0.15060302276142667]",0.049913477565550195
172,"[0.17949671773167564, 0.6127059507890437]",0.10997870710129891
173,"[0.7770359353912897, 0.8429892382715902]",0.6550329312851558
174,"[0.6769342036496855, 0.16786693207614223]",0.11363486798407918
175,"[0.2259360694261301, 0.8462723187911431]",0.1912034413718078
176,"[0.278726653710768, 0.33535912736217177]",0.0934735273610214
177,"[0.08306085803421814, 0.044016123312015876]",0.00365601696963599
178,"[0.7602934934097394, 0.9940902988843175]",0.7558003861034898
179,"[0.6789538437332785, 0.8477894633060198]",0.5756099147881955
180,"[0.9518965010672333, 0.4543639901659151]",0.4325074924498814
181,"[0.37150980388904764, 0.9179830447334651]",0.3410397009224005
182,"[0.4699624040953492, 0.4574642631950865]",0.2149910049188704
183,"[0.8915660653655121, 0.6627688892240011]",0.5909022508121137
184,"[0.018664170210019093, 0.2690546811057791]",0.005021682363960669
185,"[0.09049862954167953, 0.9291944117866123]",0.08409082084447544
186,"[0.5619309326447379, 0.6105509185860271]",0.34308744710814765
187,"[0.33894811374614997, 0.13999765799449093]",0.04745194210611131
188,"[0.6971807745037181, 0.043735088117537124]",0.03049126260677289
189,"[0.057766071269424346, 0.2806758035996665]",0.016213538474341285
190,"[0.3229701855300603, 0.7209076480397706]",0.2328316768374441
191,"[0.8389060993764149, 0.6921140323371482]",0.5806186831916389
192,"[0.5233458062904243, 0.07621149875116129]",0.039884968262528166
193,"[0.10214747423476733, 0.4359636030613788]",0.04453258091100853
194,"[0.3902019101941958, 0.8475357519025513]",0.33071006935024955
195,"[0.7451862957255, 0.9642911999699149]",0.7185765873062783
196,"[0.4476654921203229, 0.19312474030866622]",0.08645528191088862
197,"[0.07917219358317573, 0.3208121211773346]",0.025399399361681164
198,"[0.30005992299888595, 0.8416184211940816]",0.2525359586579401
199,"[0.9722561391561049, 0.3435763339137643]",0.33404419991640516
200,"[0.8306581529837962, 0.37507061215355597]",0.3115554619299746
201,"[0.33937393670108795, 0.9961877253970436]",0.33808015006129705
202,"[0.36938335664815514, 0.3368956440027907]",0.12444364382189274
203,"[0.20726749776486098, 0.0724762664805596]",0.015021974400764856
204,"[0.7682876373176163, 0.8878711434281641]",0.6821404230269146
205,"[0.37873644275760787, 0.1438047715886117]",0.05446410764304112
206,"[0.1960783928339681, 0.4622248519863863]",0.09063230610540941
207,"[0.2563014186513811, 0.33924649019028186]",0.08694935670827109
208,"[0.1264162517582097, 0.9386283873807463]",0.1186578825265268
209,"[0.051141004329646966, 0.45406141822443]",0.02322115695534122
210,"[0.3345566603959368, 0.6597742182782442]",0.22073185908250922
211,"[0.20199630579237338, 0.42977034597878283]",0.08681202222682433
212,"[0.7165957892416087, 0.5437772262327955]",0.38966847060390286
213,"[0.6042486709200304, 0.21774880282737985]",0.13157442470287203
214,"[0.154224307164198, 0.7356726397804715]",0.11345860316979982
215,"[0.09506761249264628, 0.19108398047426922]",0.018165897809280216
216,"[0.860002126378203, 0.31236468221782254]",0.268634290912779
217,"[0.7722507235153684, 0.5549782234572754]",0.42858233460015477
218,"[0.6839465056940248, 0.8380335615495693]",0.5731701260761464
219,"[0.659139132185209, 0.17242808642197893]",0.11365409924853942
220,"[0.9167995777040105, 0.5737090990680845]",0.5259762597505683
221,"[0.6768520407695598, 0.6086952865104064]",0.4119966468813805
222,"[0.7497278929348405, 0.9381600150614401]",0.7033647313277317
223,"[0.27849669146717004, 0.9558812991469527]",0.26620977924776656
224,"[0.7601071815756584, 0.9127363432318054]",0.6937774493756004
225,"[0.38266578384953753, 0.33352596502355636]",0.12762897483991265
226,"[0.7804582771216134, 0.49261484278310186]",0.38446533148303413
227,"[0.16584202782980217, 0.8411704083500752]",0.13950140627119922
228,"[0.5179879527382701, 0.13984497590038736]",0.07243801276737437
229,"[0.6847659011435352, 0.14693528142984347]",0.10061627039808571
230,"[0.17618882902084765, 0.21620066641901048]",0.03809214224989235
231,"[0.5781838520571214, 0.8665326324808379]",0.5010151753809687
232,"[0.9061217569649012, 0.7548457634832596]",0.6839821694449634
233,"[0.7438093072810942, 0.8095562805598264]",0.6021554962482636
234,"[0.6555518444458472, 0.5527055938391967]",0.3623271714768227
235,"[0.8341532828661187, 0.6385167458795364]",0.5326208397404065
236,"[0.21514117798083, 0.46082224859909116]",0.09914184140338335
237,"[0.6634752432234449, 0.2609567816382743]",0.17313836416826142
238,"[0.6841853079464154, 0.7392630664628751]",0.5057929287813135
239,"[0.1792323068312629, 0.1251214803248013]",0.02242581155275661
240,"[0.9029126615505977, 0.8858535872178761]",0.799848420179037
241,"[0.056204973467796515, 0.1705227230972296]",0.009584225127336202
242,"[0.4338497154327562, 0.7445979153121889]",0.3230435936700166
243,"[0.1458940841916978, 0.47935834949892675]",0.06993554739978972
244,"[0.01932043654385507, 0.26072332524550124]",0.0050372884609085926
245,"[0.822900649148242, 0.7525475574103426]",0.6192718735078949
246,"[0.336403729545102, 0.42858798445918156]",0.14417859641028688
247,"[0.7356806516150713, 0.28276398432288175]",0.20802399223993145
248,"[0.7186032465552117, 0.21029014052160377]",0.15111517769737615
249,"[0.06614461414463502, 0.30765569672876725]",0.020349767349523158
250,"[0.8806227842872761, 0.46235576208873286]",0.4071610185418454
251,"[0.22165223338573192, 0.9761277488739853]",0.21636089560770572
252,"[0.22939182230508492, 0.9131342473638072]",0.20946552901196594
253,"[0.3480498621624254, 0.35876978439364116]",0.12486977400624988
254,"[0.968924001476468, 0.24582591080853633]",0.23818662516720435
255,"[0.7987389636098714, 0.6452584051063193]",0.51539302975518
256,"[0.7041818974527492, 0.637135051169987]",0.4486589692665359
257,"[0.27458165359502773, 0.242911705149648]",0.06669909767757816
258,"[0.8917711270177787, 0.9816619522482153]",0.8754177855068638
259,"[0.28991983643034447, 0.5436719108881949]",0.15762127147647828
260,"[0.630347354045201, 0.17713212532091682]",0.11165476651244287
261,"[0.1731785413678738, 0.7648976097838337]",0.13246385235813743
262,"[0.4500615987714981, 0.5412587889035226]",0.2435997958830442
263,"[0.27775758928911043, 0.7530149581609111]",0.20915561947741504
264,"[0.49294286901946294, 0.1746620937143042]",0.08609843358447541
265,"[0.8152131668196185, 0.22032118121428435]",0.1796087278551358
266,"[0.14579721758107922, 0.40237907697834807]",0.05866574983628604
267,"[0.8720607248787432, 0.6896701042622535]",0.6014342110501392
268,"[0.4793710283193645, 0.5263610406708944]",0.2523222333336575
269,"[0.24326020698944018, 0.15356747161906048]",0.03735685493289763
270,"[0.4707446792123863, 0.5107904153270114]",0.24045187020787553
271,"[0.7226096615532284, 0.8673322909702483]",0.6267426932321973
272,"[0.8806417642743499, 0.09442565003463421]",0.0831551710392526
273,"[0.7718386298280667, 0.5249081071201448]",0.4051443541852566
274,"[0.39306475538344676, 0.7008528098290392]",0.27548053825525265
275,"[0.9291417824478905, 0.3139178751853967]",0.2916742140920139
276,"[0.5622158333266248, 0.46723162097062143]",0.26268501514054765
277,"[0.5075911741910419, 0.4801147649607648]",0.2437020172928907
278,"[0.2792947047915626, 0.9154508210808987]",0.2556805668249832
279,"[0.5468330312497427, 0.7563623080275742]",0.41360389362176997
280,"[0.587855121148415, 0.6382888278332253]",0.37522135621358044
281,"[0.5033393039414022, 0.06897694051617242]",0.034718805227417736
282,"[0.14563314690651985, 0.5593924334523019]",0.08146608043935472
283,"[0.8344227233375034, 0.42998458273352935]",0.3587889065176516
284,"[0.9645465163295579, 0.73650937146374]",0.7103975484894227
285,"[0.34755386234946195, 0.7379958557717873]",0.25649331007138115
286,"[0.3423320866608812, 0.3663258038241777]",0.12540507682085536
287,"[0.8121545589169888, 0.7948011211945822]",0.6455013540105141
288,"[0.3697398719449734, 0.8769093229616736]",0.3242283407792025
289,"[0.26455595501010853, 0.945854187459161]",0.2502313578635686
290,"[0.045024019535958026, 0.2251961251122374]",0.010139234736475424
291,"[0.2862620546981779, 0.9009316471670191]",0.25790254446064476
292,"[0.31080522040980185, 0.831180767878889]",0.25833532176098645
293,"[0.7734262111648973, 0.6171002396466405]",0.4772815002588513
294,"[0.6458392267298855, 0.5541313606596255]",0.35787976947519184
295,"[0.061263072939616525, 0.8330063862994321]",0.05103253100302849
296,"[0.8358655734247905, 0.1912819215023599]",0.15988597300236582
297,"[0.48914726086286586, 0.9891329541017577]",0.4838316751280696
298,"[0.9700425820133146, 0.9154275115154749]",0.8880036669164946
299,"[0.7082414134131323, 0.539066295181103]",0.38178907482244523
300,"[0.2857776937641978, 0.6332319234097621]",0.18096355868990896
301,"[0.5692460294726763, 0.7514989794830337]",0.42778781022348517
302,"[0.09644161484663516, 0.5234970851136344]",0.05048690425586531
303,"[0.47481154561221417, 0.41601796357237275]",0.1975301322862441
304,"[0.6575745729228093, 0.8914964826985199]",0.5862254188726659
305,"[0.5791621275796343, 0.9873278501697873]",0.5718228983229604
306,"[0.7857869612749532, 0.362799413043114]",0.2850830483274852
307,"[0.9844963580323385, 0.9392743102623915]",0.9247121376466612
308,"[0.7238762501764265, 0.1833130622405844]",0.13269597210307213
309,"[0.3404658241168035, 0.7635346172828065]",0.25995744271489885
310,"[0.2784614317861036, 0.39026619578568644]",0.10867408365619809
311,"[0.3078838076432159, 0.0005841155002489495]",0.00017983970432006838
312,"[0.03234210810121996, 0.1566851696033511]",0.005067528693169565
313,"[0.1811702715150839, 0.6265466956577052]",0.1135116349691851
314,"[0.031141917122556317, 0.5515330230108225]",0.01717579569295598
315,"[0.6410348085149334, 0.6200364892398894]",0.3974649721521641
316,"[0.28363259996690116, 0.04395352685374665]",0.01246665309924317
317,"[0.873660714484255, 0.0713876022396388]",0.06236854357800064
318,"[0.5644662617220952, 0.4955195642964173]",0.27970407606856007
319,"[0.6182060620027616, 0.21736404292553224]",0.13437576899799253
320,"[0.043290364581290874, 0.08560473076118802]",0.003705860004535075
321,"[0.8712325109219817, 0.17408956395291353]",0.15167248792800977
322,"[0.33794947931001584, 0.17886164246683944]",0.06044619894020261
323,"[0.08395276816388175, 0.09246418769254594]",0.007762624512813958
324,"[0.7875653082632937, 0.22489368416035682]",0.17711846369221923
325,"[0.3820913111449804, 0.3757039198627854]",0.14355320334268032
326,"[0.45851807058464233, 0.8085204560770665]",0.3707212395486716
327,"[0.6640205743552593, 0.8447823351249883]",0.5609528513748719
328,"[0.21513033117489844, 0.4567039996076889]",0.0982508826845028
329,"[0.3961435300113967, 0.7933743237591714]",0.31429010523436285
330,"[0.16030731230588657, 0.09622886025359323]",0.015426189953512285
331,"[0.2758562795274915, 0.5084703994990952]",0.14026475265567767
332,"[0.8938030531098355, 0.8186008605830665]",0.7316679484674836
333,"[0.4365902316471002, 0.07287741450159801]",0.03181756727909442
334,"[0.22804285723968676, 0.7152802855835276]",0.16311456005168676
335,"[0.4408876684908958, 0.8265022996887247]",0.36439467191212543
336,"[0.011839163487268434, 0.1876470712968923]",0.0022215843549910235
337,"[0.7932374969623432, 0.5923768649307026]",0.46989554159603064
338,"[0.8477203602604949, 0.9343926346991455]",0.7921036609119126
339,"[0.025117501995050917, 0.44100028118185863]",0.01107682544240335
340,"[0.26284042378866745, 0.3209936302792181]",0.08437010181605253
341,"[0.61201798077933, 0.7989477433625742]",0.48897038464096504
342,"[0.9895768324919824, 0.9513602683977657]",0.9414440809597832
343,"[0.2949735539168755, 0.487977893642054]",0.14394057352046777
344,"[0.2423847617706929, 0.48831012894272086]",0.11835893427399773
345,"[0.3945983232491116, 0.5175397609113008]",0.20422032187034542
346,"[0.7243412607388614, 0.48159537399061314]",0.34883940036236416
347,"[0.6876337441231813, 0.5686464677315114]",0.391020499688641
348,"[0.15141030271069356, 0.8717499784540009]",0.13199192812576085
349,"[0.9761742688012709, 0.14650351266336425]",0.14301295935097733
350,"[0.4694814859477059, 0.03273678960908977]",0.015369316630832882
351,"[0.38439862223678734, 0.43166064634554446]",0.1659297577290684
352,"[0.4696913455327487, 0.03404489169220515]",0.015990590987428534
353,"[0.7964299511138012, 0.9995059512211767]",0.7960364758690351
354,"[0.9849862150429921, 0.04960388963443019]",0.0488591475024277
355,"[0.49735572676950335, 0.6506842402115411]",0.3236215331878731
356,"[0.060185765130000846, 0.939624907879977]",0.05655204401596298
357,"[0.6005633775674754, 0.9805243156356982]",0.5888669947852122
358,"[0.3793676564624566, 0.20262459476499384]",0.07686921765765067
359,"[0.2983353383803765, 0.08556944609062844]",0.025528389654469023
360,"[0.44390573443528736, 0.41771117795156654]",0.18542438723041915
361,"[0.7177249515058223, 0.7101301114244811]",0.5096780997849599
362,"[0.13616153249314833, 0.5657977447558536]",0.0770398880071242
363,"[0.9339019250894341, 0.4891991582100438]",0.45686403560449057
364,"[0.4696500269020595, 0.7191213136904042]",0.3377353443205427
365,"[0.8411435042846289, 0.38082864339571254]",0.32033153963783095
366,"[0.39507031445320107, 0.3620847013159376]",0.14304891680758086
367,"[0.19763125865528108, 0.7446718071648368]",0.14717042653508947
368,"[0.8562127300349, 0.210279015181007]",0.18004356965718019
369,"[0.38984772563080505, 0.502555170584764]",0.1959199902564715
370,"[0.9503880284310479, 0.7147211950328569]",0.6792624674251593
371,"[0.01441860945415574, 0.7596033658432567]",0.010952424272156102
372,"[0.31341406578212316, 0.0691094037208635]",0.02165985920393402
373,"[0.09441389693823665, 0.14819431348691303]",0.01399160264038614
374,"[0.17181155142016857, 0.675307215627543]",0.11602558040220248
375,"[0.8591204149053343, 0.9516455828735805]",0.8175781480011791
376,"[0.1545904381646065, 0.5394696576333606]",0.08339685075005147
377,"[0.46693813463009193, 0.42935352440390384]",0.2004815337820145
378,"[0.4112473583527454, 0.6696079280935522]",0.2753744915605284
379,"[0.9458236141037625, 0.611388118931566]",0.5782653202679547
380,"[0.5625066666343351, 0.8986543460654444]",0.5054990606617313
381,"[0.27270755115770007, 0.0014042109204855935]",0.0003829389214345261
382,"[0.6951865692452819, 0.7114471333377954]",0.4945884918244926
383,"[0.7473330132036927, 0.26948932491940025]",0.20139826921824439
384,"[0.655872959292959, 0.13386095130140963]",0.0877957782638262
385,"[0.012962245809367667, 0.25475229742320926]",0.0033021618997007797
386,"[0.44102719274084956, 0.5845808221540524]",0.25781603892473953
387,"[0.4503174209851456, 0.14080331377682453]",0.06340618512614185
388,"[0.9416522538047123, 0.8551502512067042]",0.8052541613904589
389,"[0.25243690561454935, 0.7404148425116368]",0.18690803171472148
390,"[0.8820495066352311, 0.23938064244513957]",0.21114557756676
391,"[0.6665410615808892, 0.6966384839514411]",0.46433815463109485
392,"[0.3296551538654545, 0.10883699413619774]",0.035878676048221834
393,"[0.5831610999399994, 0.21603245729550702]",0.12598172541918884
394,"[0.9639530244678148, 0.6640520476254482]",0.6401149797125962
395,"[0.04032890610968698, 0.9637430958435103]",0.038866704826131984
396,"[0.38602042014949534, 0.6075121620149992]",0.2345121000269583
397,"[0.9838205098485676, 0.33630254515937796]",0.3308613414420702
398,"[0.36055443773015816, 0.13924702697955327]",0.05020613351820899
399,"[0.5397674292435105, 0.9757581415903287]",0.526682463649637
400,"[0.1612193653793499, 0.6578393134593278]",0.10605643663750004
401,"[0.9528691456812038, 0.1373060326109773]",0.13083468199089746
402,"[0.08911888964958514, 0.358746752278464]",0.03197111222845149
403,"[0.8515180307506024, 0.42742641401648296]",0.36396129835410723
404,"[0.2192681761758648, 0.935458413107017]",0.20511626013034434
405,"[0.9278096341543092, 0.7023036373197488]",0.6516040808068767
406,"[0.9367962260871071, 0.5105816851538941]",0.47831099576136354
407,"[0.041354729647248956, 0.5070685710385935]",0.020969683667917884
408,"[0.764680905751087, 0.5901149138438796]",0.4512496068153625
409,"[0.2512078509599617, 0.7585244603586601]",0.19054729958726363
410,"[0.598663522427612, 0.01747654250547581]",0.010462568496184033
411,"[0.8445622268616068, 0.8596281052758762]",0.7260094268646177
412,"[0.8259723577038655, 0.3620094925132644]",0.29900983404236087
413,"[0.47336900408041815, 0.372160285301283]",0.1761691436113526
414,"[0.9237890607875279, 0.9613339682353668]",0.8880698036192967
415,"[0.3091012274498549, 0.8400857009052205]",0.25967152131287535
416,"[0.685256725295133, 0.8463259690003578]",0.5799505620494155
417,"[0.18320090262260058, 0.447665476767788]",0.08201271941683559
418,"[0.026713499897895288, 0.29226133863687065]",0.0078073232398347845
419,"[0.25147543850882925, 0.5341504867895519]",0.13432572789510716
420,"[0.055702919415541396, 0.4785114071934605]",0.026654482354314647
421,"[0.1416087099647434, 0.051481830283987784]",0.007290275573139369
422,"[0.8869020927215239, 0.4841446433295885]",0.4293888973489278
423,"[0.32321976654035145, 0.540414138061058]",0.17467253153920043
424,"[0.5406568879708088, 0.19905449880750847]",0.10762018586185661
